order_id,customer_id,order_date,product_category,quantity,revenue,discount,cost_of_goods,shipping_cost,delivery_region_cost,payment_processing_fee,order_status,refund_amount,net_revenue,gross_margin
21708,2869,20-12-2021,Fashion,2,415.03,46.52,191.1,117.8,45.05,11.07,Completed,0,368.51,59.61
21709,2869,21-01-2022,Beauty,1,645.63,6.26,319.97,108.06,31.59,14.49,Completed,0,639.37,211.34
21710,2869,26-02-2022,Home,1,303.12,36.28,159.53,94.35,29.6,8.11,Completed,0,266.84,12.96
21711,2869,04-04-2022,Electronics,1,329.22,9.61,189.77,117.11,42.91,9.36,Completed,0,319.61,12.73
21712,2869,17-05-2022,Electronics,1,477.52,22.35,298.61,104.73,38.37,11.82,Cancelled,0,455.17,51.83
21713,2869,09-07-2022,Fashion,2,1167.29,90.46,522.94,76.98,28.6,33.61,Completed,0,1076.83,476.91
21714,2869,18-07-2022,Grocery,1,1302.2,43.62,897.02,97.56,20.81,29.73,Completed,0,1258.58,264
21715,2870,26-02-2021,Electronics,1,1412.91,134.09,929.07,93.98,28.64,37.96,Completed,0,1278.82,255.77
21716,2870,15-03-2021,Beauty,2,968.94,121.31,372.95,89.8,34.96,24.39,Returned,847.63,0,-462.75
21717,2870,18-08-2021,Home,2,1456.32,107.04,651.17,79.54,19.32,30.99,Completed,0,1349.28,618.57
21718,2870,30-10-2021,Fashion,1,724.44,117.29,297.94,75.18,16.6,16.59,Completed,0,607.15,234.03
21719,2870,12-11-2021,Beauty,2,286.72,31.25,147.25,94.04,32.18,8.45,Completed,0,255.47,14.18
21720,2870,13-12-2021,Grocery,1,619.82,72.89,439.94,118.26,27.22,15.81,Completed,0,546.93,-11.27
21721,2872,02-03-2021,Home,1,422.17,61.55,210.59,106.74,33.34,12.54,Completed,0,360.62,43.29
21722,2872,03-04-2021,Electronics,4,1117.39,56.54,762.84,121.84,29.91,28.01,Completed,0,1060.85,176.17
21723,2875,22-02-2021,Electronics,1,760.72,218.86,438.35,77.03,19.54,15.29,Completed,0,541.86,26.48
21724,2875,05-04-2021,Beauty,5,1087.88,293.07,537.76,111.65,25.81,24.04,Completed,0,794.81,145.4
21725,2876,27-02-2021,Grocery,3,634.88,205.38,426.06,89.23,34.57,18.54,Completed,0,429.5,-85.79
21726,2876,09-03-2021,Electronics,3,1441.98,196.69,971.02,96.38,24.62,29.33,Completed,0,1245.29,177.89
21727,2877,06-02-2021,Fashion,4,821.09,100.5,292.3,120.98,48.22,18.97,Completed,0,720.59,307.31
21728,2877,05-03-2021,Electronics,3,537.65,197.69,300.35,93.38,24.56,14.38,Completed,0,339.96,-53.77
21729,2877,24-03-2021,Fashion,1,560.03,148.18,249.64,114.74,24.05,12.08,Completed,0,411.85,47.47
21730,2877,14-05-2021,Fashion,4,627.32,122.64,266.32,135.52,52.59,14.17,Completed,0,504.68,102.84
21731,2877,06-06-2021,Fashion,2,1524.03,550.17,631.52,85.51,21.35,37.62,Cancelled,0,973.86,256.83
21732,2880,01-03-2021,Beauty,1,190.16,35.5,81.14,61.97,12.91,4.95,Completed,0,154.66,11.55
21733,2880,10-03-2021,Fashion,2,490.21,107.9,232.45,121.36,38.87,14.39,Completed,0,382.31,28.5
21734,2880,13-04-2021,Fashion,1,582.13,55.42,249.2,110.94,32.97,16.42,Completed,0,526.71,166.57
21735,2880,08-03-2022,Beauty,1,349.08,83.4,168.46,101.02,28.2,8.28,Completed,0,265.68,-3.8
21736,2881,10-03-2021,Electronics,1,1176.98,227.16,762.78,126.2,32.18,28.36,Completed,0,949.82,60.84
21737,2881,29-05-2021,Electronics,3,988.83,269.06,549.66,74.2,28.57,25.5,Completed,0,719.77,95.91
21738,2881,25-07-2021,Grocery,2,466.93,158.01,282.35,146.69,31.86,13.72,Completed,0,308.92,-120.12
21739,2882,28-02-2021,Electronics,1,833,171.85,524.28,84.91,25.61,22.49,Completed,0,661.15,51.96
21740,2882,05-03-2021,Grocery,1,1178.52,256.8,810.88,125.87,47.27,33.78,Cancelled,0,921.72,-15.03
21741,2882,21-03-2021,Home,4,544.32,70.92,284.94,126.64,47.72,16.32,Returned,473.4,0,-411.58
21742,2882,04-04-2021,Electronics,1,644.82,78.09,357.57,89.45,26.28,14.24,Completed,0,566.73,119.71
21743,2882,26-04-2021,Home,1,1262.44,213.6,727.89,82.6,31.05,28.96,Completed,0,1048.84,238.35
21744,2882,18-05-2021,Home,5,768.08,93.48,355.99,109.02,41.36,19.27,Completed,0,674.6,209.59
21745,2882,04-06-2021,Home,1,796.1,92.67,378.35,72.28,17.51,20.15,Completed,0,703.43,252.8
21746,2882,07-06-2021,Fashion,1,1138.61,92.68,521.78,126.55,31.49,30.61,Completed,0,1045.93,397.6
21747,2882,20-06-2021,Grocery,4,6113.72,1406.16,3716.63,101.81,33.76,168.66,Completed,0,4707.56,889.12
21748,2882,23-06-2021,Beauty,1,5481.03,1318.19,2626.32,70.17,25.68,111.27,Completed,0,4162.84,1466.35
21749,2882,13-07-2021,Home,1,3138.79,701.52,1722.14,73.29,25.67,72.11,Completed,0,2437.27,641.84
21750,2882,23-07-2021,Beauty,2,1072.19,167.05,548.99,97.66,38.47,27.94,Completed,0,905.14,258.49
21751,2882,27-10-2021,Beauty,1,966.78,157.01,395.88,123.24,41.54,25.69,Completed,0,809.77,290.65
21752,2882,09-12-2021,Grocery,3,1030.36,188.25,635.96,115.85,27.88,28.17,Completed,0,842.11,90.3
21753,2882,14-12-2021,Home,2,2794.9,410.29,1411,66.74,20.93,72.89,Returned,2384.61,0,-1477.74
21754,2882,18-02-2022,Grocery,5,2136.61,399.55,1403.75,111.65,31.68,61.97,Completed,0,1737.06,221.66
21755,2882,04-04-2022,Electronics,3,485.36,70.09,316.91,85.65,32.18,12.81,Completed,0,415.27,12.71
21756,2882,20-04-2022,Fashion,1,868.84,211.65,344.04,124.99,31.51,24.08,Completed,0,657.19,188.16
21757,2882,02-05-2022,Grocery,1,910.11,109.12,590.03,129.84,30.53,21.52,Completed,0,800.99,81.12
21758,2882,15-05-2022,Electronics,2,2936.23,390.22,1824.11,61.68,18.01,86.15,Completed,0,2546.01,660.22
21759,2882,22-05-2022,Electronics,2,2286.94,509.3,1550.53,127.51,40.07,60.7,Completed,0,1777.64,99.6
21760,2882,25-05-2022,Electronics,1,952.11,134.91,526.18,87.83,25.27,26.47,Completed,0,817.2,203.19
21761,2882,28-06-2022,Home,1,612.84,117.79,260.51,65.61,14.7,15.92,Cancelled,0,495.05,168.93
21762,2882,23-07-2022,Beauty,5,2034.82,367.69,933.83,89.9,23.74,55.27,Completed,0,1667.13,643.4
21763,2882,12-08-2022,Grocery,1,2075.87,281.7,1400.34,103.05,30.41,56.5,Completed,0,1794.17,290.78
21764,2882,26-08-2022,Grocery,3,2593.36,418.57,1845.63,81.17,18.16,53.06,Completed,0,2174.79,247.99
21765,2882,02-09-2022,Fashion,2,1205.96,246.5,479.8,70.92,19.2,34.34,Completed,0,959.46,408.74
21766,2882,07-09-2022,Fashion,1,2006.13,426.3,874.27,123.73,24.92,48.23,Completed,0,1579.83,581.83
21767,2882,20-09-2022,Fashion,2,1876.18,324.39,679.77,94.34,28.6,48.47,Completed,0,1551.79,777.68
21768,2882,25-09-2022,Home,2,725.97,169.8,402.13,124.66,29.22,19.88,Completed,0,556.17,29.38
21769,2882,03-10-2022,Home,5,642.35,115.37,276.09,127.8,44.05,13.96,Completed,0,526.98,123.09
21770,2882,18-10-2022,Beauty,1,505.33,108.39,262.48,65.35,25.4,14.95,Completed,0,396.94,69.11
21771,2882,27-11-2022,Fashion,3,2745.5,330.83,1189.47,79.19,31.04,79.07,Completed,0,2414.67,1146.01
21772,2882,03-12-2022,Fashion,5,1173.39,241.48,413.08,104.53,30.38,28.07,Cancelled,0,931.91,414.3
21773,2882,27-01-2023,Home,1,1370.45,154.72,707.44,85.85,18.76,28.88,Completed,0,1215.73,422.44
21774,2882,10-02-2023,Fashion,2,1890.79,383.83,699.31,63.45,12.75,43.26,Completed,0,1506.96,744.2
21775,2882,18-02-2023,Grocery,1,1765.48,219.45,1144.97,82.35,23.01,42.08,Completed,0,1546.03,318.71
21776,2882,02-03-2023,Beauty,2,1172.03,102.9,484.04,91.88,30.13,32.88,Completed,0,1069.13,493.21
21777,2882,14-03-2023,Fashion,3,959.24,228.78,360.54,95.87,26.65,23.53,Completed,0,730.46,274.05
21778,2882,02-04-2023,Grocery,3,9837.96,1090.05,7074.39,125.35,43.66,293.19,Completed,0,8747.91,1548.17
21779,2882,07-04-2023,Fashion,3,2184.38,181.74,808.39,67.05,26.34,57.6,Completed,0,2002.64,1127.2
21780,2882,19-06-2023,Beauty,3,2466.03,523.29,984.23,79.66,28.41,66.22,Completed,0,1942.74,878.85
21781,2882,08-07-2023,Home,2,2147.2,377.05,1065.07,110.86,38.87,57.22,Completed,0,1770.15,594.22
21782,2882,21-07-2023,Fashion,2,979.86,215.96,421.74,70.84,25.75,20.28,Completed,0,763.9,271.32
21783,2883,01-03-2021,Home,3,1354.57,473.02,594.07,105.21,23.08,32.83,Returned,881.55,0,-699.28
21784,2883,15-03-2021,Fashion,5,411.79,128.11,150.93,79.22,27.6,8.62,Completed,0,283.68,53.53
21785,2883,20-05-2021,Beauty,1,194.96,23.43,99.67,65.65,14.21,5.2,Completed,0,171.53,6.21
21786,2883,18-06-2021,Beauty,1,748.09,93.14,342.41,112.88,42.62,20.84,Completed,0,654.95,199.66
21787,2884,02-03-2021,Grocery,1,873.07,180.11,593.83,128.06,37.5,25.57,Completed,0,692.96,-28.93
21788,2884,24-09-2021,Electronics,2,555.11,55.07,352.6,66.91,22.92,12.03,Completed,0,500.04,80.53
21789,2884,19-01-2022,Electronics,2,1179.81,225.93,752.73,89.43,30.6,24.04,Completed,0,953.88,111.72
21790,2884,12-05-2022,Home,2,479.86,48.03,271.31,102.6,22.89,13.41,Completed,0,431.83,57.92
21791,2884,25-05-2022,Electronics,2,1061.1,199.06,585.68,106.18,42.42,21.62,Completed,0,862.04,170.18
21792,2884,22-06-2022,Electronics,1,988.38,110.01,615.1,125.1,29.78,27.14,Completed,0,878.37,138.17
21793,2885,15-02-2021,Beauty,1,1172.14,18.29,594.85,118.64,45.82,33.49,Completed,0,1153.85,440.36
21794,2885,18-03-2021,Grocery,2,380.45,5.4,244.59,105,30.11,8.18,Completed,0,375.05,25.46
21795,2885,21-06-2021,Fashion,4,818.72,15.97,387.02,63.38,21.52,21.54,Completed,0,802.75,352.35
21796,2885,19-07-2021,Electronics,1,1358.44,36.27,754.73,95.89,32.93,39.14,Completed,0,1322.17,471.55
21797,2885,30-10-2021,Beauty,4,1462.9,62.03,712.01,98.23,20.73,30.17,Completed,0,1400.87,590.63
21798,2885,20-11-2021,Fashion,1,867.31,14.92,369.24,78.92,16.36,17.8,Completed,0,852.39,404.23
21799,2886,09-04-2021,Beauty,1,1442.96,255.4,735.17,91.47,21.02,31.32,Completed,0,1187.56,360.92
21800,2886,16-05-2021,Home,2,303.84,18.26,171.34,79.31,28.1,6.94,Returned,285.58,0,-250.65
21801,2886,06-07-2021,Beauty,3,656.17,109.45,306.19,86.82,18.19,18.77,Completed,0,546.72,153.71
21802,2886,14-07-2021,Electronics,3,902.26,111.79,621.76,114.02,28.62,26.28,Completed,0,790.47,54.69
21803,2886,03-08-2021,Electronics,2,490.52,82.11,269.9,71.92,25.05,10.86,Completed,0,408.41,66.59
21804,2887,03-03-2021,Home,2,971.97,323.67,449.84,102.4,32.36,20.31,Completed,0,648.3,96.06
21805,2887,19-03-2021,Beauty,1,1913.1,234.93,803.11,125.55,43.28,44.98,Completed,0,1678.17,749.51
21806,2887,25-04-2021,Fashion,4,955.61,329.97,374.89,115.16,38.65,25.28,Completed,0,625.64,135.59
21807,2887,28-05-2021,Grocery,1,836.01,181.5,578.07,119.27,36.25,22,Returned,654.51,0,-697.34
21808,2887,06-07-2021,Home,5,896.72,280.23,398.44,102.72,32.59,22.73,Completed,0,616.49,115.33
21809,2887,01-08-2021,Grocery,1,490.76,79.36,323.28,89.77,27.25,11.81,Completed,0,411.4,-1.65
21810,2887,28-08-2021,Fashion,1,439.65,105.25,206.82,64.27,13.11,10.54,Completed,0,334.4,63.31
21811,2887,21-09-2021,Beauty,1,696.8,254.12,268.29,69.26,27.11,19.42,Completed,0,442.68,105.13
21812,2888,21-02-2021,Home,4,519.94,2.6,269.41,105.63,27.8,11.27,Completed,0,517.34,142.3
21813,2889,05-03-2021,Home,2,364.75,106.94,160.45,126.88,46.55,9.94,Completed,0,257.81,-29.52
21814,2890,25-02-2021,Beauty,1,642.9,26.62,331.92,129.2,28.86,12.89,Completed,0,616.28,155.16
21815,2890,03-05-2021,Fashion,1,343.58,21.47,123.27,139.64,54.79,8.09,Completed,0,322.11,59.2
21816,2891,17-02-2021,Fashion,1,2676.67,127.14,988.64,120.34,44.25,76.75,Completed,0,2549.53,1440.55
21817,2891,30-04-2021,Grocery,1,1060.57,36.17,642.98,109.59,37.51,28.22,Completed,0,1024.4,271.83
21818,2891,30-06-2021,Electronics,1,320.72,6.57,176.88,61.11,23.87,6.56,Returned,314.15,0,-237.99
21819,2891,31-07-2021,Electronics,1,593.93,56.13,337.14,63.52,17.26,13.22,Cancelled,0,537.8,137.14
21820,2891,10-10-2021,Electronics,2,1425.67,59.02,990.56,106.3,29.15,38.15,Completed,0,1366.65,269.79
21821,2891,04-11-2021,Beauty,1,190.22,5.42,93.36,112.52,22.74,5.69,Completed,0,184.8,-21.08
21822,2891,28-11-2021,Beauty,1,543.45,42.23,234.06,129.23,46.6,13.49,Completed,0,501.22,137.93
21823,2891,06-01-2022,Grocery,2,542.96,8.52,383.85,74.28,23.45,13.14,Returned,534.44,0,-458.13
21824,2892,12-02-2021,Fashion,2,2748.71,112.42,1278.19,91.03,31.3,55.93,Returned,2636.29,0,-1369.22
21825,2892,11-05-2021,Fashion,1,2456.67,110.3,879.66,70.14,21.01,60.5,Completed,0,2346.37,1396.57
21826,2893,15-02-2021,Grocery,2,534.26,48.67,372.34,115.93,25.71,13.08,Completed,0,485.59,-2.68
21827,2893,13-04-2021,Grocery,2,607.06,72.18,414.6,74.45,28.45,16.37,Completed,0,534.88,45.83
21828,2893,02-07-2021,Beauty,2,1039.35,59.97,514.58,146.61,43.75,22.13,Completed,0,979.38,318.19
21829,2893,02-09-2021,Home,3,473.03,53.93,237.15,133.03,51.76,10.37,Completed,0,419.1,48.92
21830,2894,14-03-2021,Electronics,5,749.18,230.97,433.75,65.29,14.66,17.82,Completed,0,518.21,19.17
21831,2894,24-03-2021,Home,1,831.56,163.32,457.33,82.61,30.17,18.36,Cancelled,0,668.24,128.3
21832,2894,04-04-2021,Home,1,801.24,213.45,374.31,65.01,21.04,17.35,Completed,0,587.79,148.47
21833,2895,24-02-2021,Beauty,3,367.84,76.03,143.37,60.96,20.84,7.93,Completed,0,291.81,87.48
21834,2895,17-04-2021,Fashion,3,1168.76,407.55,536.57,125.56,48.8,31.58,Returned,761.21,0,-662.13
21835,2895,09-05-2021,Home,3,907.33,286.44,517.18,80.9,31.05,21.06,Completed,0,620.89,22.81
21836,2895,30-05-2021,Beauty,1,981.53,333.62,493.03,118.33,43.14,23.51,Completed,0,647.91,36.55
21837,2895,25-06-2021,Beauty,5,266.06,37.28,111.18,78.12,22.9,6.55,Completed,0,228.78,39.48
21838,2895,21-09-2021,Grocery,2,1220.01,246.2,754.36,123.4,47.8,34.71,Completed,0,973.81,96.05
21839,2896,27-02-2021,Fashion,2,794.98,231.02,329.8,67.25,19.18,21.94,Completed,0,563.96,166.91
21840,2897,03-03-2021,Grocery,1,616.04,54.52,433.09,101.44,21.45,15.6,Completed,0,561.52,26.99
21841,2897,16-03-2021,Electronics,1,500.31,42.43,294.68,80.74,26.7,14.5,Completed,0,457.88,82.46
21842,2897,17-05-2021,Electronics,1,1541.36,164.31,872.3,77.3,25.51,44.24,Completed,0,1377.05,427.45
21843,2897,11-07-2021,Electronics,1,997.32,56.45,634.73,128.45,42.04,22.45,Returned,940.87,0,-763.18
21844,2897,28-09-2021,Fashion,1,1596.01,208.76,640.52,112.77,33.5,39.31,Completed,0,1387.25,633.96
21845,2898,09-03-2021,Beauty,1,953.12,108.94,379.26,98.97,21.96,25.9,Completed,0,844.18,365.95
21846,2900,04-02-2021,Electronics,1,538.3,56.36,359.95,100.18,28.35,13.16,Completed,0,481.94,21.81
21847,2900,11-02-2021,Grocery,1,671.28,67.2,481.14,98.38,34.45,17.19,Completed,0,604.08,24.56
21848,2900,25-02-2021,Home,1,773.2,65.03,426.99,111.34,43.82,21.81,Completed,0,708.17,169.84
21849,2900,12-03-2021,Beauty,2,646.51,73.38,293.22,86.51,19.55,17.21,Completed,0,573.13,193.4
21850,2900,22-03-2021,Grocery,2,1338.84,113.67,849.18,127.83,48.35,39.2,Completed,0,1225.17,248.16
21851,2900,19-07-2021,Grocery,1,1710.51,135.64,1119.72,147.14,49.91,35.87,Completed,0,1574.87,308.01
21852,2901,24-02-2021,Grocery,1,695.7,183.25,473.7,113.56,44.73,18.42,Completed,0,512.45,-74.81
21853,2902,06-03-2021,Fashion,1,620.39,184.5,237.22,107.4,42.56,12.88,Completed,0,435.89,91.27
21854,2902,09-05-2021,Home,3,382.67,45.96,210.93,89.18,31.83,8.53,Completed,0,336.71,36.6
21855,2902,26-06-2021,Fashion,1,685.98,143.23,253.56,101.58,31.23,17.44,Completed,0,542.75,187.61
21856,2903,01-03-2021,Grocery,2,1820.81,245.26,1204.37,113.39,29.61,39.55,Completed,0,1575.55,257.79
21857,2903,01-04-2021,Home,2,607.93,82.56,306.01,64.71,25.6,14.27,Completed,0,525.37,154.65
21858,2903,17-10-2021,Fashion,3,311.6,54.41,137.5,95.71,28.04,8.31,Completed,0,257.19,23.98
21859,2903,27-02-2022,Electronics,1,899.73,150.34,536.61,126.79,25.49,20.05,Returned,749.39,0,-663.4
21860,2904,08-02-2021,Electronics,1,7661.59,665.79,4739.33,94.13,35.19,198.78,Completed,0,6995.8,2162.34
21861,2904,12-02-2021,Grocery,1,1157.8,13.43,708.7,69.02,17.74,28.27,Cancelled,0,1144.37,366.65
21862,2904,20-02-2021,Grocery,2,2993.93,67.96,1804.39,120.75,43.67,78.08,Completed,0,2925.97,1000.83
21863,2904,05-03-2021,Electronics,4,2309.71,144.82,1359.52,118.06,36.2,61.77,Returned,2164.89,0,-1477.58
21864,2904,10-03-2021,Home,1,1439.75,19.72,655.1,69.25,21.23,41.9,Completed,0,1420.03,695.68
21865,2904,26-04-2021,Fashion,4,2340.9,72.1,894.24,67.55,13.71,53.65,Completed,0,2268.8,1307.01
21866,2904,18-05-2021,Home,1,1957.47,45.61,998.39,115.05,35.39,42.49,Completed,0,1911.86,798.42
21867,2904,26-05-2021,Electronics,4,709.59,13.62,489.32,61.1,23.94,21.1,Completed,0,695.97,145.55
21868,2904,04-06-2021,Home,1,15327.46,850.67,8579.96,95.32,20.72,432.24,Completed,0,14476.79,5801.51
21869,2904,11-06-2021,Electronics,1,2847.91,100.25,1939.5,83.54,27.54,84.06,Completed,0,2747.66,724.62
21870,2904,08-07-2021,Grocery,1,1297.94,71.91,825.05,94.68,19,36.42,Completed,0,1226.03,306.3
21871,2904,12-07-2021,Electronics,2,3545.52,369.44,2111.25,119.96,42.48,74.83,Completed,0,3176.08,944.87
21872,2904,03-08-2021,Home,1,1590.79,148.9,700.06,70.92,17.1,33.37,Completed,0,1441.89,670.91
21873,2904,06-08-2021,Beauty,2,2563.53,282.24,1159.74,99.28,24.77,70.71,Returned,2281.29,0,-1259.02
21874,2904,21-08-2021,Fashion,3,1496.25,41.6,536.37,98.35,20.84,38.66,Completed,0,1454.65,819.93
21875,2904,05-09-2021,Beauty,3,4775.3,547.73,2070.13,77.48,25.27,121.9,Completed,0,4227.57,2079.96
21876,2904,19-09-2021,Electronics,2,702.72,67.11,476.45,88.08,25.28,17.04,Returned,635.61,0,-564.53
21877,2904,10-10-2021,Fashion,1,2917.6,175.35,1125.93,99.57,37.29,70.4,Completed,0,2742.25,1516.75
21878,2904,17-10-2021,Home,4,3401.83,239.15,1532.56,116.94,34.94,100.24,Cancelled,0,3162.68,1513.18
21879,2904,20-10-2021,Beauty,1,2825.78,183.39,1262.42,101.3,38.89,73.26,Completed,0,2642.39,1278.67
21880,2904,23-10-2021,Fashion,1,1544.88,65.5,712.56,110.26,42.65,43.25,Completed,0,1479.38,656.56
21881,2904,09-11-2021,Beauty,2,5695.1,217.55,2891.63,82.81,24.51,129.31,Completed,0,5477.55,2503.11
21882,2904,19-11-2021,Beauty,1,4814.43,86.18,1864.79,64.53,21.23,102.84,Completed,0,4728.25,2798.93
21883,2904,28-11-2021,Home,1,5915.29,221.23,2634.58,110.83,39.5,154.31,Cancelled,0,5694.06,2948.65
21884,2904,09-12-2021,Fashion,1,1609.55,184.94,754.78,101.73,24.34,36.66,Completed,0,1424.61,568.1
21885,2905,21-03-2021,Beauty,5,282.79,58.23,143.02,115.72,24.15,7.42,Completed,0,224.56,-34.18
21886,2905,06-06-2021,Electronics,1,1683.47,334.84,1010.96,82.94,24.1,43.27,Completed,0,1348.63,254.73
21887,2905,02-07-2021,Electronics,2,1841.84,643.91,1057.84,108.42,35.32,47.09,Completed,0,1197.93,31.67
21888,2905,31-01-2022,Fashion,1,548.92,200.74,216.07,81.82,32.47,12.56,Completed,0,348.18,50.29
21889,2906,25-02-2021,Fashion,1,1213.68,12.14,452.53,169.77,47.51,25.03,Completed,0,1201.54,579.24
21890,2906,16-03-2021,Grocery,3,1102.97,91.77,767.04,101.16,23.37,27.43,Completed,0,1011.2,143
21891,2906,02-05-2021,Beauty,1,1127.6,71.26,567.81,94.19,27.4,32.36,Completed,0,1056.34,394.34
21892,2906,08-05-2021,Home,1,1522.85,111.62,860.46,141.71,52.44,36.15,Returned,1411.23,0,-1002.17
21893,2906,27-05-2021,Fashion,1,1061.22,31.41,517.8,108.48,25.84,28.16,Completed,0,1029.81,403.53
21894,2906,29-06-2021,Grocery,2,6520.65,9.13,4034.38,126.45,41.71,178.69,Completed,0,6511.52,2350.69
21895,2906,05-07-2021,Fashion,4,3363.25,304.04,1179.35,113.74,28.83,89.79,Completed,0,3059.21,1766.12
21896,2906,03-09-2021,Fashion,3,997.75,9.98,493.15,199.98,73.32,27.67,Completed,0,987.77,294.64
21897,2906,17-09-2021,Beauty,2,490.11,31.86,195.44,174.72,65.14,10.3,Completed,0,458.25,88.09
21898,2906,08-10-2021,Grocery,2,2407.89,269.2,1720.54,175.26,58.26,68.29,Completed,0,2138.69,242.89
21899,2906,01-11-2021,Beauty,1,992.41,71.85,488.61,174.29,49.17,23.05,Completed,0,920.56,257.66
21900,2906,26-12-2021,Fashion,1,1471,172.7,588.71,182.84,63.18,39.01,Completed,0,1298.3,526.75
21901,2906,08-01-2022,Beauty,1,1573.95,185.57,683.03,197.47,60.22,43.79,Completed,0,1388.38,507.88
21902,2906,17-01-2022,Fashion,4,1806.24,40.28,843.2,149.4,51.86,53.62,Completed,0,1765.96,773.36
21903,2906,03-02-2022,Electronics,1,5342.99,214.25,3302.84,127.73,38.24,122.88,Completed,0,5128.74,1698.17
21904,2906,07-02-2022,Fashion,1,2559.63,262.36,1217.49,127.41,29.19,74.05,Completed,0,2297.27,952.37
21905,2906,01-03-2022,Grocery,1,1181.02,61.29,789.13,135.33,50.58,32.04,Completed,0,1119.73,195.27
21906,2906,02-04-2022,Home,1,918.08,26.35,454.13,127.61,48.19,27.41,Completed,0,891.73,309.99
21907,2906,23-04-2022,Home,4,2216.54,167.57,1201.17,143.35,51.45,56.48,Returned,2048.97,0,-1344.52
21908,2906,01-05-2022,Beauty,2,1340.09,36.99,523.02,131.96,46.2,28.91,Completed,0,1303.1,648.12
21909,2906,29-05-2022,Electronics,1,1553.62,77.68,988.83,173.52,48.87,45.5,Completed,0,1475.94,313.59
21910,2906,19-07-2022,Electronics,1,1022.22,48.86,711.17,126.86,39.52,27.56,Completed,0,973.36,135.33
21911,2906,07-08-2022,Fashion,1,910.46,48.35,423.7,135.22,41.91,21.36,Cancelled,0,862.11,303.19
21912,2906,18-08-2022,Fashion,1,5580.97,456.52,2657.23,100.77,22.23,125.04,Completed,0,5124.45,2366.45
21913,2906,03-09-2022,Beauty,1,1051.86,10.52,433.64,195.47,73.65,24.37,Completed,0,1041.34,412.23
21914,2907,28-02-2021,Fashion,1,1760.66,257.23,723.8,85.07,17.9,45.52,Returned,1503.43,0,-808.87
21915,2907,22-03-2021,Fashion,1,1459.52,176.16,568.25,108.32,28.09,29.33,Completed,0,1283.36,606.79
21916,2907,17-05-2021,Grocery,2,2414.24,458.22,1623.5,91.45,34.11,57.46,Completed,0,1956.02,241.07
21917,2907,28-05-2021,Home,1,1411.72,301.26,610.5,131.46,31.23,33.85,Returned,1110.46,0,-741.96
21918,2907,15-06-2021,Home,1,662.68,231.47,315.4,139.9,51.41,13.44,Returned,431.21,0,-455.3
21919,2907,27-06-2021,Fashion,3,1603.6,344.61,772.23,140.06,54.18,41.08,Cancelled,0,1258.99,346.7
21920,2907,04-07-2021,Beauty,1,1074.39,402.04,418.6,76.3,18.52,25.13,Returned,672.35,0,-494.9
21921,2907,05-08-2021,Home,1,1982.59,348.74,941.44,130.42,47.23,51.75,Completed,0,1633.85,561.99
21922,2907,10-09-2021,Beauty,1,2467.98,879.34,1078.39,126.35,41.18,69.16,Completed,0,1588.64,383.9
21923,2907,21-09-2021,Beauty,2,1850.17,397.23,720.66,89.28,31.38,41.27,Completed,0,1452.94,643
21924,2907,27-09-2021,Home,3,677.2,113.57,387.29,139.83,39.92,17.74,Completed,0,563.63,36.51
21925,2907,23-10-2021,Electronics,1,3117.14,400.24,1997.1,133.27,33.22,71.08,Completed,0,2716.9,586.53
21926,2907,23-11-2021,Electronics,1,2469.58,371.67,1533.8,99.16,29.3,55.92,Completed,0,2097.91,464.95
21927,2907,29-11-2021,Beauty,2,5984.64,1025.17,2720.33,126.61,34.48,170.23,Cancelled,0,4959.47,2112.53
21928,2907,14-12-2021,Beauty,1,1989.7,711.52,849.42,116.23,25.59,41.9,Completed,0,1278.18,312.53
21929,2907,20-12-2021,Grocery,1,3053.06,730.9,2192.7,137.85,41.02,90.01,Completed,0,2322.16,-8.39
21930,2907,24-12-2021,Grocery,1,603.71,118.57,419.77,119.52,38.12,12.29,Completed,0,485.14,-54.15
