customer_id,signup_date,acquisition_channel,acquisition_month,acquisition_campaign_id,region,device_type,first_order_date,customer_status,date_of_birth,gender
27892,2022-01-25,Organic,Jan-22,CAMP_00050,East,Web,2022-02-05,Inactive,1969-03-15,F
27893,2022-01-10,Paid Ads,Jan-22,CAMP_00049,West,Mobile,2022-01-28,Inactive,1972-10-02,F
27894,2022-01-17,Referral,Jan-22,CAMP_00051,West,Mobile,2022-01-23,Inactive,1975-08-31,F
27895,2022-01-25,Paid Ads,Jan-22,CAMP_00049,South,Mobile,2022-02-06,Active,1985-02-21,F
27896,2022-01-26,Paid Ads,Jan-22,CAMP_00049,South,Web,2022-02-10,Inactive,1990-04-25,M
27897,2022-01-15,Organic,Jan-22,CAMP_00050,Tier2,Mobile,2022-02-03,Inactive,1991-09-17,F
27898,2022-01-24,Organic,Jan-22,CAMP_00050,West,Mobile,2022-01-27,Inactive,1980-07-19,M
27899,2022-01-11,Paid Ads,Jan-22,CAMP_00049,North,Mobile,2022-01-28,Inactive,1992-02-15,F
27900,2022-01-08,Influencer,Jan-22,CAMP_00052,West,Mobile,2022-01-14,Inactive,1998-01-27,M
27901,2022-01-03,Organic,Jan-22,CAMP_00050,Tier2,Mobile,2022-01-05,Inactive,1976-03-22,F
27902,2022-01-16,Paid Ads,Jan-22,CAMP_00049,South,Mobile,2022-02-01,Inactive,1984-03-09,M
27903,2022-01-08,Organic,Jan-22,CAMP_00050,South,Mobile,2022-01-10,Active,1977-05-21,F
27904,2022-01-10,Referral,Jan-22,CAMP_00051,West,Mobile,2022-01-11,Active,1991-03-07,F
27905,2022-01-18,Referral,Jan-22,CAMP_00051,Tier2,Mobile,2022-01-19,Inactive,1988-03-16,M
27906,2022-01-17,Paid Ads,Jan-22,CAMP_00049,North,Mobile,2022-01-19,Active,1986-11-15,M
27907,2022-01-26,Paid Ads,Jan-22,CAMP_00049,South,Web,2022-02-04,Active,1975-12-09,M
27908,2022-01-27,Paid Ads,Jan-22,CAMP_00049,Tier2,Mobile,2022-01-28,Inactive,1985-11-18,M
27909,2022-01-02,Paid Ads,Jan-22,CAMP_00049,East,Mobile,2022-01-05,Inactive,1972-06-25,M
27910,2022-01-29,Paid Ads,Jan-22,CAMP_00049,South,Web,2022-02-06,Inactive,2001-04-02,M
27911,2022-01-08,Paid Ads,Jan-22,CAMP_00049,Tier2,Web,2022-01-09,Inactive,1985-07-24,F
27912,2022-01-16,Organic,Jan-22,CAMP_00050,East,Mobile,2022-01-17,Inactive,1986-04-06,M
27913,2022-01-07,Organic,Jan-22,CAMP_00050,West,Mobile,2022-01-19,Inactive,1985-11-11,F
27914,2022-01-01,Referral,Jan-22,CAMP_00051,West,Mobile,2022-01-06,Inactive,1968-06-27,F
27915,2022-01-01,Paid Ads,Jan-22,CAMP_00049,East,Mobile,2022-01-02,Inactive,1985-10-17,F
27916,2022-01-28,Organic,Jan-22,CAMP_00050,South,Web,,Inactive,1981-05-20,M
27917,2022-01-01,Paid Ads,Jan-22,CAMP_00049,North,Mobile,2022-01-13,Inactive,1985-08-09,F
27918,2022-01-10,Referral,Jan-22,CAMP_00051,South,Web,2022-01-13,Inactive,1989-11-04,F
27919,2022-01-04,Organic,Jan-22,CAMP_00050,North,Mobile,,Inactive,1995-10-11,M
27920,2022-01-25,Referral,Jan-22,CAMP_00051,East,Mobile,2022-02-02,Inactive,1993-11-27,F
27921,2022-01-21,Organic,Jan-22,CAMP_00050,South,Mobile,2022-01-27,Inactive,1987-08-16,M
27922,2022-01-11,Referral,Jan-22,CAMP_00051,North,Web,2022-01-12,Active,1982-08-24,M
27923,2022-01-22,Referral,Jan-22,CAMP_00051,West,Mobile,2022-01-23,Active,1977-01-07,F
27924,2022-01-21,Referral,Jan-22,CAMP_00051,East,Mobile,2022-01-23,Inactive,1977-07-15,F
27925,2022-01-15,Paid Ads,Jan-22,CAMP_00049,Tier2,Mobile,2022-01-17,Inactive,1977-03-15,M
27926,2022-01-23,Organic,Jan-22,CAMP_00050,South,Web,2022-02-02,Inactive,1988-04-07,F
27927,2022-01-06,Influencer,Jan-22,CAMP_00052,South,Mobile,2022-01-10,Inactive,1990-08-26,F
27928,2022-01-11,Organic,Jan-22,CAMP_00050,West,Mobile,2022-01-14,Inactive,1975-06-10,M
27929,2022-01-23,Organic,Jan-22,CAMP_00050,Tier2,Mobile,2022-03-11,Active,1984-05-12,M
27930,2022-01-29,Organic,Jan-22,CAMP_00050,West,Web,2022-02-08,Inactive,1972-09-10,F
27931,2022-01-22,Paid Ads,Jan-22,CAMP_00049,West,Mobile,2022-01-24,Inactive,1977-03-28,F
27932,2022-01-06,Paid Ads,Jan-22,CAMP_00049,Tier2,Mobile,2022-01-08,Inactive,1993-03-25,M
27933,2022-01-30,Organic,Jan-22,CAMP_00050,West,Mobile,2022-02-05,Inactive,1985-04-10,F
27934,2022-01-24,Organic,Jan-22,CAMP_00050,East,Mobile,2022-01-29,Active,1966-12-21,M
27935,2022-01-10,Paid Ads,Jan-22,CAMP_00049,East,Web,2022-01-14,Inactive,1996-07-02,F
27936,2022-01-25,Paid Ads,Jan-22,CAMP_00049,South,Mobile,2022-01-27,Inactive,1971-08-03,F
27937,2022-01-18,Paid Ads,Jan-22,CAMP_00049,West,Mobile,2022-01-20,Inactive,1981-05-24,F
27938,2022-01-30,Organic,Jan-22,CAMP_00050,Tier2,Web,2022-02-06,Inactive,1995-12-04,F
27939,2022-01-15,Organic,Jan-22,CAMP_00050,North,Mobile,2022-01-20,Inactive,1996-10-01,F
27940,2022-01-14,Paid Ads,Jan-22,CAMP_00049,West,Mobile,2022-01-17,Inactive,1981-01-12,F
27941,2022-01-29,Organic,Jan-22,CAMP_00050,South,Web,2022-02-26,Inactive,1992-07-08,F
27942,2022-01-06,Referral,Jan-22,CAMP_00051,South,Mobile,2022-01-08,Inactive,1997-12-17,M
27943,2022-01-11,Referral,Jan-22,CAMP_00051,West,Mobile,2022-01-22,Active,1980-11-30,F
27944,2022-01-02,Organic,Jan-22,CAMP_00050,North,Mobile,2022-01-18,Inactive,1990-03-29,M
27945,2022-01-30,Referral,Jan-22,CAMP_00051,South,Mobile,2022-02-03,Active,1984-03-07,Other
27946,2022-01-21,Influencer,Jan-22,CAMP_00052,East,Web,2022-01-24,Inactive,1987-10-23,F
27947,2022-01-08,Organic,Jan-22,CAMP_00050,North,Web,,Inactive,1992-06-07,F
27948,2022-01-09,Paid Ads,Jan-22,CAMP_00049,East,Mobile,,Inactive,1985-11-02,M
27949,2022-01-24,Influencer,Jan-22,CAMP_00052,West,Mobile,2022-01-26,Inactive,1967-03-16,F
27950,2022-01-21,Paid Ads,Jan-22,CAMP_00049,North,Web,2022-01-23,Inactive,1977-01-24,M
27951,2022-01-07,Organic,Jan-22,CAMP_00050,North,Mobile,2022-01-12,Inactive,1979-12-13,M
27952,2022-01-20,Organic,Jan-22,CAMP_00050,Tier2,Web,2022-01-24,Active,1993-05-21,M
27953,2022-01-22,Influencer,Jan-22,CAMP_00052,West,Mobile,2022-01-29,Inactive,1988-01-30,F
27954,2022-01-13,Organic,Jan-22,CAMP_00050,North,Mobile,2022-01-14,Inactive,1994-12-01,F
27955,2022-01-02,Organic,Jan-22,CAMP_00050,North,Mobile,2022-01-05,Inactive,1990-01-22,F
27956,2022-01-20,Referral,Jan-22,CAMP_00051,South,Mobile,2022-01-26,Inactive,1978-07-08,M
27957,2022-01-08,Organic,Jan-22,CAMP_00050,East,Web,2022-01-10,Inactive,1991-02-03,M
27958,2022-01-06,Influencer,Jan-22,CAMP_00052,West,Mobile,2022-01-09,Inactive,1978-08-18,F
27959,2022-01-25,Organic,Jan-22,CAMP_00050,North,Mobile,2022-02-02,Active,1978-01-01,Other
27960,2022-01-19,Influencer,Jan-22,CAMP_00052,East,Mobile,2022-01-21,Inactive,1990-01-07,F
27961,2022-01-27,Referral,Jan-22,CAMP_00051,South,Mobile,2022-01-29,Active,1991-06-09,M
27962,2022-01-31,Paid Ads,Jan-22,CAMP_00049,East,Mobile,2022-02-02,Inactive,1995-06-24,F
27963,2022-01-06,Paid Ads,Jan-22,CAMP_00049,South,Mobile,2022-01-10,Inactive,1982-06-08,F
27964,2022-01-03,Organic,Jan-22,CAMP_00050,North,Web,2022-01-07,Active,1986-12-14,M
27965,2022-01-30,Referral,Jan-22,CAMP_00051,North,Mobile,2022-02-07,Active,1978-09-17,F
27966,2022-01-09,Influencer,Jan-22,CAMP_00052,East,Mobile,2022-01-11,Inactive,1993-12-12,F
27967,2022-01-07,Paid Ads,Jan-22,CAMP_00049,Tier2,Mobile,,Inactive,1983-03-21,M
27968,2022-01-22,Referral,Jan-22,CAMP_00051,North,Mobile,2022-02-02,Inactive,1990-01-15,F
27969,2022-01-19,Paid Ads,Jan-22,CAMP_00049,North,Mobile,2022-01-23,Inactive,1990-02-17,M
27970,2022-01-01,Organic,Jan-22,CAMP_00050,West,Mobile,,Inactive,1996-05-18,M
27971,2022-01-07,Referral,Jan-22,CAMP_00051,South,Web,2022-01-23,Inactive,1977-09-27,F
27972,2022-01-21,Influencer,Jan-22,CAMP_00052,North,Mobile,2022-01-26,Inactive,1993-02-16,M
27973,2022-01-05,Paid Ads,Jan-22,CAMP_00049,East,Mobile,2022-01-13,Inactive,1991-09-02,M
27974,2022-01-08,Organic,Jan-22,CAMP_00050,West,Mobile,2022-01-24,Inactive,1993-03-11,M
27975,2022-01-10,Influencer,Jan-22,CAMP_00052,South,Mobile,2022-01-16,Inactive,1994-06-06,F
27976,2022-01-19,Paid Ads,Jan-22,CAMP_00049,Tier2,Web,2022-01-20,Inactive,1980-07-20,F
27977,2022-01-22,Paid Ads,Jan-22,CAMP_00049,West,Web,2022-02-16,Active,1987-04-23,M
27978,2022-01-01,Influencer,Jan-22,CAMP_00052,Tier2,Mobile,2022-01-03,Inactive,1978-03-25,M
27979,2022-01-19,Paid Ads,Jan-22,CAMP_00049,North,Web,2022-01-24,Inactive,1985-11-15,F
27980,2022-01-11,Organic,Jan-22,CAMP_00050,South,Web,2022-01-13,Inactive,1973-07-23,F
27981,2022-01-22,Influencer,Jan-22,CAMP_00052,South,Web,2022-01-25,Inactive,1991-06-17,M
27982,2022-01-06,Paid Ads,Jan-22,CAMP_00049,North,Mobile,2022-01-14,Inactive,1995-04-25,M
27983,2022-01-04,Paid Ads,Jan-22,CAMP_00049,South,Web,2022-01-05,Active,1986-12-17,F
27984,2022-01-27,Organic,Jan-22,CAMP_00050,North,Mobile,2022-01-29,Inactive,1990-05-25,F
27985,2022-01-30,Paid Ads,Jan-22,CAMP_00049,North,Mobile,2022-01-31,Inactive,1996-07-26,F
27986,2022-01-17,Paid Ads,Jan-22,CAMP_00049,North,Web,2022-01-23,Inactive,1991-12-17,M
27987,2022-01-30,Organic,Jan-22,CAMP_00050,Tier2,Mobile,,Active,1989-10-04,F
27988,2022-01-28,Organic,Jan-22,CAMP_00050,West,Web,,Inactive,1991-04-29,F
27989,2022-01-27,Influencer,Jan-22,CAMP_00052,South,Mobile,,Inactive,1979-07-22,M
27990,2022-01-25,Paid Ads,Jan-22,CAMP_00049,East,Web,2022-01-27,Inactive,1983-12-12,F
27991,2022-01-08,Paid Ads,Jan-22,CAMP_00049,South,Web,2022-01-09,Inactive,1996-07-05,F
27992,2022-01-29,Paid Ads,Jan-22,CAMP_00049,North,Web,2022-02-04,Inactive,1983-07-31,M
27993,2022-01-12,Influencer,Jan-22,CAMP_00052,South,Mobile,2022-01-15,Inactive,1978-05-25,M
27994,2022-01-29,Organic,Jan-22,CAMP_00050,North,Web,2022-01-30,Inactive,1984-11-04,M
27995,2022-01-19,Organic,Jan-22,CAMP_00050,East,Web,2022-01-20,Inactive,1984-08-28,M
27996,2022-01-28,Organic,Jan-22,CAMP_00050,East,Mobile,2022-02-05,Active,1988-10-02,M
27997,2022-01-20,Referral,Jan-22,CAMP_00051,Tier2,Mobile,2022-02-19,Inactive,1991-08-01,F
27998,2022-01-20,Referral,Jan-22,CAMP_00051,North,Web,2022-01-29,Inactive,1983-08-29,M
27999,2022-01-10,Referral,Jan-22,CAMP_00051,East,Mobile,2022-01-16,Active,1972-01-01,M
28000,2022-01-17,Paid Ads,Jan-22,CAMP_00049,West,Mobile,2022-01-26,Inactive,1996-05-02,M
28001,2022-01-15,Organic,Jan-22,CAMP_00050,West,Mobile,2022-01-19,Inactive,1990-04-27,F
28002,2022-01-20,Organic,Jan-22,CAMP_00050,South,Mobile,2022-01-24,Active,1975-08-12,F
28003,2022-01-30,Paid Ads,Jan-22,CAMP_00049,West,Web,2022-02-01,Inactive,1985-10-28,M
28004,2022-01-10,Paid Ads,Jan-22,CAMP_00049,Tier2,Mobile,2022-01-14,Inactive,1995-06-28,F
28005,2022-01-05,Organic,Jan-22,CAMP_00050,Tier2,Mobile,,Active,1984-12-23,M
28006,2022-01-27,Influencer,Jan-22,CAMP_00052,West,Mobile,2022-01-28,Inactive,1977-08-17,M
28007,2022-01-08,Paid Ads,Jan-22,CAMP_00049,North,Mobile,2022-01-13,Inactive,1995-03-05,M
28008,2022-01-25,Organic,Jan-22,CAMP_00050,Tier2,Web,2022-02-18,Inactive,1987-08-18,M
28009,2022-01-14,Paid Ads,Jan-22,CAMP_00049,North,Mobile,2022-01-16,Inactive,1994-01-02,F
28010,2022-01-14,Referral,Jan-22,CAMP_00051,North,Web,2022-01-22,Inactive,1990-02-07,F
28011,2022-01-18,Paid Ads,Jan-22,CAMP_00049,North,Web,2022-01-19,Inactive,1991-08-13,F
28012,2022-01-29,Referral,Jan-22,CAMP_00051,North,Web,2022-02-09,Active,1984-05-18,F
28013,2022-01-16,Paid Ads,Jan-22,CAMP_00049,Tier2,Mobile,2022-01-22,Inactive,1991-11-04,F
28014,2022-01-25,Paid Ads,Jan-22,CAMP_00049,South,Mobile,2022-01-29,Inactive,1975-01-01,F
28015,2022-01-03,Paid Ads,Jan-22,CAMP_00049,Tier2,Mobile,2022-01-05,Inactive,1993-11-09,F
28016,2022-01-07,Referral,Jan-22,CAMP_00051,South,Web,2022-01-18,Active,1996-03-16,F
28017,2022-01-04,Paid Ads,Jan-22,CAMP_00049,West,Mobile,,Inactive,1989-03-31,M
28018,2022-01-02,Organic,Jan-22,CAMP_00050,West,Web,2022-01-11,Inactive,1986-05-09,F
28019,2022-01-02,Organic,Jan-22,CAMP_00050,North,Mobile,,Inactive,1990-11-18,F
28020,2022-01-27,Organic,Jan-22,CAMP_00050,South,Mobile,2022-01-28,Active,1966-05-18,F
28021,2022-01-17,Paid Ads,Jan-22,CAMP_00049,South,Mobile,2022-01-21,Active,1996-05-10,F
28022,2022-01-17,Organic,Jan-22,CAMP_00050,South,Mobile,2022-01-21,Inactive,1979-10-18,F
28023,2022-01-02,Paid Ads,Jan-22,CAMP_00049,Tier2,Web,2022-01-23,Inactive,1990-07-09,F
28024,2022-01-19,Influencer,Jan-22,CAMP_00052,Tier2,Mobile,2022-02-02,Inactive,1976-03-07,F
28025,2022-01-19,Influencer,Jan-22,CAMP_00052,East,Web,2022-01-26,Inactive,1990-10-31,F
28026,2022-01-31,Paid Ads,Jan-22,CAMP_00049,Tier2,Mobile,2022-02-02,Inactive,1977-03-19,M
28027,2022-01-31,Organic,Jan-22,CAMP_00050,South,Mobile,2022-02-08,Inactive,1992-10-24,F
28028,2022-01-16,Paid Ads,Jan-22,CAMP_00049,South,Mobile,2022-01-17,Inactive,1970-06-30,M
28029,2022-01-17,Paid Ads,Jan-22,CAMP_00049,Tier2,Web,2022-01-28,Inactive,1979-06-21,F
28030,2022-01-01,Organic,Jan-22,CAMP_00050,North,Mobile,2022-01-05,Inactive,1994-10-08,F
28031,2022-01-14,Organic,Jan-22,CAMP_00050,North,Mobile,2022-01-15,Active,1982-02-25,F
28032,2022-01-24,Organic,Jan-22,CAMP_00050,West,Mobile,,Active,1990-07-26,M
28033,2022-01-22,Influencer,Jan-22,CAMP_00052,West,Mobile,2022-01-24,Inactive,1992-11-30,F
28034,2022-01-18,Referral,Jan-22,CAMP_00051,Tier2,Mobile,2022-01-26,Inactive,1986-08-17,M
28035,2022-01-27,Organic,Jan-22,CAMP_00050,South,Web,,Active,1977-03-29,F
28036,2022-01-05,Influencer,Jan-22,CAMP_00052,West,Web,2022-01-11,Inactive,1981-10-04,M
28037,2022-01-04,Organic,Jan-22,CAMP_00050,West,Mobile,2022-01-17,Active,1972-03-12,F
28038,2022-01-25,Referral,Jan-22,CAMP_00051,South,Mobile,2022-02-06,Inactive,1983-10-26,M
28039,2022-01-24,Influencer,Jan-22,CAMP_00052,West,Mobile,2022-01-31,Inactive,1993-08-01,F
28040,2022-01-21,Influencer,Jan-22,CAMP_00052,East,Mobile,2022-01-29,Active,1982-03-09,F
28041,2022-01-10,Paid Ads,Jan-22,CAMP_00049,Tier2,Mobile,2022-01-15,Inactive,1979-07-29,F
28042,2022-01-28,Influencer,Jan-22,CAMP_00052,Tier2,Web,2022-01-29,Inactive,1976-05-10,M
28043,2022-01-15,Organic,Jan-22,CAMP_00050,North,Mobile,,Active,1997-04-26,F
28044,2022-01-08,Paid Ads,Jan-22,CAMP_00049,North,Mobile,2022-01-16,Inactive,1994-08-31,F
28045,2022-01-30,Organic,Jan-22,CAMP_00050,West,Web,2022-02-15,Active,1990-01-11,F
28046,2022-01-10,Paid Ads,Jan-22,CAMP_00049,North,Web,2022-01-16,Inactive,1986-07-07,M
28047,2022-01-05,Paid Ads,Jan-22,CAMP_00049,Tier2,Web,2022-01-13,Inactive,1988-12-14,M
28048,2022-01-05,Influencer,Jan-22,CAMP_00052,Tier2,Web,,Inactive,1990-07-22,F
28049,2022-01-25,Organic,Jan-22,CAMP_00050,South,Mobile,,Inactive,1978-08-31,M
28050,2022-01-26,Organic,Jan-22,CAMP_00050,North,Mobile,,Active,1983-09-25,F
28051,2022-01-18,Paid Ads,Jan-22,CAMP_00049,North,Mobile,2022-01-19,Active,1987-07-16,F
28052,2022-01-04,Paid Ads,Jan-22,CAMP_00049,East,Mobile,2022-01-08,Active,1989-03-29,F
28053,2022-01-18,Paid Ads,Jan-22,CAMP_00049,South,Mobile,2022-01-28,Inactive,1989-04-25,Other
28054,2022-01-18,Paid Ads,Jan-22,CAMP_00049,Tier2,Web,2022-01-25,Active,1990-01-14,F
28055,2022-01-24,Referral,Jan-22,CAMP_00051,West,Web,2022-02-05,Inactive,1993-02-06,F
28056,2022-01-07,Influencer,Jan-22,CAMP_00052,South,Mobile,2022-01-08,Inactive,1994-03-25,F
28057,2022-01-13,Referral,Jan-22,CAMP_00051,South,Mobile,2022-02-13,Inactive,1979-03-23,F
28058,2022-01-04,Paid Ads,Jan-22,CAMP_00049,East,Mobile,2022-01-06,Inactive,1986-08-17,M
28059,2022-01-19,Organic,Jan-22,CAMP_00050,East,Mobile,2022-01-21,Inactive,1976-07-08,M
28060,2022-01-25,Paid Ads,Jan-22,CAMP_00049,Tier2,Web,2022-02-06,Inactive,1980-08-12,F
28061,2022-01-09,Organic,Jan-22,CAMP_00050,East,Mobile,2022-01-12,Active,1982-06-21,F
28062,2022-01-29,Referral,Jan-22,CAMP_00051,Tier2,Mobile,,Inactive,1993-01-04,F
28063,2022-01-31,Paid Ads,Jan-22,CAMP_00049,South,Mobile,2022-02-06,Active,1996-11-03,M
28064,2022-01-06,Organic,Jan-22,CAMP_00050,West,Web,,Inactive,1984-08-06,M
28065,2022-01-07,Paid Ads,Jan-22,CAMP_00049,North,Web,2022-02-13,Inactive,1990-04-05,M
28066,2022-01-28,Referral,Jan-22,CAMP_00051,East,Mobile,2022-01-29,Inactive,1980-09-10,M
28067,2022-01-29,Organic,Jan-22,CAMP_00050,West,Mobile,2022-02-01,Active,1978-05-05,M
28068,2022-01-26,Paid Ads,Jan-22,CAMP_00049,South,Mobile,2022-02-17,Active,1977-01-07,F
28069,2022-01-15,Organic,Jan-22,CAMP_00050,North,Mobile,,Inactive,1974-12-22,F
28070,2022-01-01,Paid Ads,Jan-22,CAMP_00049,South,Mobile,2022-01-02,Inactive,1966-03-15,F
28071,2022-01-21,Organic,Jan-22,CAMP_00050,West,Web,,Inactive,1979-02-16,M
28072,2022-01-20,Organic,Jan-22,CAMP_00050,East,Mobile,2022-01-25,Inactive,1978-03-15,M
28073,2022-01-13,Influencer,Jan-22,CAMP_00052,North,Mobile,2022-01-23,Inactive,1991-08-01,M
28074,2022-01-06,Organic,Jan-22,CAMP_00050,South,Web,2022-01-07,Inactive,1977-05-31,F
28075,2022-01-04,Influencer,Jan-22,CAMP_00052,West,Mobile,2022-01-14,Inactive,1975-08-09,F
28076,2022-01-10,Paid Ads,Jan-22,CAMP_00049,East,Web,2022-01-16,Inactive,1993-05-31,M
28077,2022-01-05,Referral,Jan-22,CAMP_00051,East,Mobile,2022-01-14,Inactive,1976-12-16,F
28078,2022-01-21,Paid Ads,Jan-22,CAMP_00049,Tier2,Mobile,2022-01-24,Inactive,1981-08-05,F
28079,2022-01-08,Organic,Jan-22,CAMP_00050,East,Mobile,2022-01-15,Active,1996-07-05,M
28080,2022-01-03,Paid Ads,Jan-22,CAMP_00049,West,Web,2022-01-20,Active,1987-03-12,F
28081,2022-01-03,Paid Ads,Jan-22,CAMP_00049,Tier2,Web,2022-01-10,Active,1986-05-08,F
28082,2022-01-02,Referral,Jan-22,CAMP_00051,East,Mobile,2022-01-08,Inactive,1981-08-19,M
28083,2022-01-06,Influencer,Jan-22,CAMP_00052,North,Mobile,2022-01-14,Inactive,1964-02-13,M
28084,2022-01-11,Influencer,Jan-22,CAMP_00052,North,Web,2022-01-21,Inactive,1990-03-20,F
28085,2022-01-04,Influencer,Jan-22,CAMP_00052,East,Web,2022-01-05,Inactive,1974-05-05,F
28086,2022-01-12,Organic,Jan-22,CAMP_00050,West,Web,2022-01-21,Inactive,1983-10-25,F
28087,2022-01-04,Referral,Jan-22,CAMP_00051,Tier2,Mobile,2022-01-11,Active,1988-05-15,F
28088,2022-01-07,Organic,Jan-22,CAMP_00050,East,Web,2022-01-21,Inactive,1983-12-02,M
28089,2022-01-30,Paid Ads,Jan-22,CAMP_00049,West,Mobile,,Inactive,1993-02-15,M
28090,2022-01-10,Organic,Jan-22,CAMP_00050,West,Mobile,2022-01-11,Inactive,1985-07-02,F
28091,2022-01-09,Organic,Jan-22,CAMP_00050,West,Mobile,2022-01-20,Active,1991-02-18,M
28092,2022-01-08,Organic,Jan-22,CAMP_00050,East,Web,2022-01-11,Inactive,1992-08-01,M
28093,2022-01-21,Paid Ads,Jan-22,CAMP_00049,South,Mobile,2022-01-30,Inactive,1977-02-14,F
28094,2022-01-13,Paid Ads,Jan-22,CAMP_00049,North,Mobile,2022-01-14,Inactive,1982-05-14,F
28095,2022-01-11,Paid Ads,Jan-22,CAMP_00049,West,Mobile,2022-02-10,Inactive,1964-11-05,M
28096,2022-01-19,Organic,Jan-22,CAMP_00050,South,Mobile,2022-01-26,Inactive,1984-01-27,F
28097,2022-01-28,Organic,Jan-22,CAMP_00050,South,Mobile,2022-02-08,Inactive,1993-04-03,F
28098,2022-01-01,Paid Ads,Jan-22,CAMP_00049,North,Web,2022-01-04,Inactive,1994-05-08,F
28099,2022-01-18,Influencer,Jan-22,CAMP_00052,North,Mobile,2022-03-10,Active,1979-11-29,M
28100,2022-01-16,Paid Ads,Jan-22,CAMP_00049,South,Web,2022-01-31,Inactive,1976-07-21,F
28101,2022-01-18,Influencer,Jan-22,CAMP_00052,East,Mobile,2022-01-20,Inactive,1981-12-27,F
28102,2022-01-29,Organic,Jan-22,CAMP_00050,South,Mobile,2022-02-07,Inactive,1984-10-31,F
28103,2022-01-10,Referral,Jan-22,CAMP_00051,South,Mobile,2022-02-12,Inactive,1982-09-10,F
28104,2022-01-14,Paid Ads,Jan-22,CAMP_00049,West,Mobile,2022-01-19,Inactive,1982-05-26,M
28105,2022-01-02,Referral,Jan-22,CAMP_00051,Tier2,Mobile,2022-01-05,Inactive,1985-04-22,M
28106,2022-01-26,Paid Ads,Jan-22,CAMP_00049,West,Web,2022-02-01,Inactive,1984-01-16,M
28107,2022-01-14,Influencer,Jan-22,CAMP_00052,North,Web,2022-01-17,Inactive,1981-10-16,F
28108,2022-01-23,Paid Ads,Jan-22,CAMP_00049,North,Mobile,2022-01-24,Inactive,1989-06-28,F
28109,2022-01-20,Paid Ads,Jan-22,CAMP_00049,West,Mobile,2022-01-29,Inactive,1992-08-23,F
28110,2022-01-06,Influencer,Jan-22,CAMP_00052,West,Mobile,,Inactive,1996-11-11,F
28111,2022-01-31,Influencer,Jan-22,CAMP_00052,South,Mobile,2022-02-03,Inactive,1992-02-09,F
28112,2022-01-18,Organic,Jan-22,CAMP_00050,East,Web,,Inactive,1985-08-11,F
28113,2022-01-25,Referral,Jan-22,CAMP_00051,Tier2,Mobile,2022-01-31,Inactive,1982-07-23,F
28114,2022-01-30,Paid Ads,Jan-22,CAMP_00049,South,Mobile,,Inactive,1993-07-27,M
28115,2022-01-01,Paid Ads,Jan-22,CAMP_00049,West,Mobile,2022-01-08,Active,1986-06-20,M
28116,2022-01-11,Paid Ads,Jan-22,CAMP_00049,West,Web,,Inactive,1990-02-24,M
28117,2022-01-13,Paid Ads,Jan-22,CAMP_00049,South,Mobile,2022-03-05,Inactive,1986-02-03,M
28118,2022-01-17,Organic,Jan-22,CAMP_00050,South,Web,2022-01-29,Inactive,1981-06-06,F
28119,2022-01-18,Referral,Jan-22,CAMP_00051,South,Mobile,2022-01-29,Inactive,1991-12-10,M
28120,2022-01-10,Influencer,Jan-22,CAMP_00052,Tier2,Web,2022-01-13,Inactive,1988-10-07,M
28121,2022-01-01,Organic,Jan-22,CAMP_00050,West,Web,2022-01-05,Inactive,1971-03-18,F
28122,2022-01-28,Referral,Jan-22,CAMP_00051,West,Mobile,2022-02-06,Inactive,1995-12-13,M
28123,2022-01-11,Influencer,Jan-22,CAMP_00052,North,Mobile,,Inactive,1981-07-21,F
28124,2022-01-22,Referral,Jan-22,CAMP_00051,East,Web,2022-01-28,Active,1996-07-20,M
28125,2022-01-10,Referral,Jan-22,CAMP_00051,North,Mobile,2022-01-11,Inactive,1976-09-24,M
28126,2022-01-02,Paid Ads,Jan-22,CAMP_00049,North,Mobile,,Active,1987-12-05,F
28127,2022-01-06,Organic,Jan-22,CAMP_00050,North,Mobile,2022-01-17,Active,1973-12-19,M
28128,2022-01-31,Paid Ads,Jan-22,CAMP_00049,West,Mobile,2022-02-02,Inactive,1981-09-01,F
28129,2022-01-12,Organic,Jan-22,CAMP_00050,East,Mobile,2022-01-18,Active,1989-01-06,F
28130,2022-01-29,Organic,Jan-22,CAMP_00050,East,Web,2022-02-11,Inactive,1988-09-15,F
28131,2022-01-03,Influencer,Jan-22,CAMP_00052,East,Mobile,2022-01-05,Inactive,1995-03-31,M
28132,2022-01-22,Paid Ads,Jan-22,CAMP_00049,West,Mobile,,Active,1991-04-20,M
28133,2022-01-03,Paid Ads,Jan-22,CAMP_00049,Tier2,Web,2022-01-05,Inactive,1987-05-16,M
28134,2022-01-31,Organic,Jan-22,CAMP_00050,East,Mobile,2022-02-01,Inactive,2000-03-12,M
28135,2022-01-05,Paid Ads,Jan-22,CAMP_00049,Tier2,Web,2022-01-07,Inactive,1994-12-09,F
28136,2022-01-12,Organic,Jan-22,CAMP_00050,West,Mobile,2022-01-15,Inactive,1997-10-02,F
28137,2022-01-06,Referral,Jan-22,CAMP_00051,South,Mobile,2022-01-07,Inactive,1982-02-13,Other
28138,2022-01-26,Organic,Jan-22,CAMP_00050,North,Web,,Inactive,1975-02-26,F
28139,2022-01-11,Organic,Jan-22,CAMP_00050,South,Web,2022-01-22,Inactive,1985-08-11,M
28140,2022-01-26,Paid Ads,Jan-22,CAMP_00049,North,Mobile,2022-01-30,Inactive,1992-10-28,M
